,match_id,first_team_score,second_team_score,first_team_win_probability,first_team_id,second_team_id,first_team_rating,second_team_rating
0,7072013057,8,46,0.37633195021432964,8244493,8597976,1238.0,1276.0
1,7071999486,23,10,0.6944868945652037,8944337,7234600,1213.0,1140.0
2,7071980719,35,46,0.4978835086778416,8572181,8980714,1146.0,1141.0
3,7071944267,48,16,0.35521030107012463,8244493,8597976,1235.0,1280.0
4,7071920491,31,31,0.5168109809876241,8572181,8980714,1149.0,1138.0
5,7071866216,16,32,0.4158634890249041,8169775,8254145,1209.0,1233.0
6,7071860676,31,28,0.4893502919422652,8572181,8360138,1146.0,1150.0
7,7071825456,35,13,0.4704498796100163,8572181,8360138,1143.0,1153.0
8,7071823481,28,12,0.5697274238290442,8254145,8169775,1231.0,1212.0
9,7071718447,24,37,0.530704874264935,7119077,8375259,1175.0,1157.0
10,7071677835,25,43,0.5506530556865694,7119077,8375259,1178.0,1153.0
11,7071634967,24,37,0.5336839553675251,7119077,8375259,1176.0,1156.0
12,7071588434,27,18,0.5381737730775118,1061269,8702318,1157.0,1130.0
13,7071573852,30,48,0.33440845631322824,8765917,9005165,1122.0,1191.0
14,7071529295,32,6,0.6513485380495825,9005165,8765917,1188.0,1124.0
15,7071517310,32,25,0.520352380284894,1061269,8702318,1155.0,1132.0
16,7071466860,30,49,0.32092225298503063,8765917,9005165,1118.0,1192.0
17,7071453660,23,16,0.7426595155773256,8255756,8118197,1270.0,1194.0
18,7071384229,29,40,0.35276501948857564,8829924,9005165,1161.0,1196.0
19,7071344494,27,39,0.7647879776527311,8255756,8118197,1274.0,1190.0
20,7071275800,47,50,0.32831548555853274,8829924,9005165,1157.0,1200.0
21,7071187534,31,38,0.3152922553780323,8588969,7119388,1220.0,1279.0
22,7071180691,30,25,0.6593813089382259,9005165,8829924,1198.0,1159.0
23,7071135165,28,41,0.6627759359223813,8975678,9019673,1159.0,1132.0
24,7071088496,26,20,0.6739526323028692,7119388,8588969,1278.0,1222.0
25,7070998423,35,25,0.31182937553584966,9019673,8975678,1128.0,1163.0
26,7070958799,49,25,0.45064117418029137,8831040,8765917,1141.0,1161.0
27,7070920592,2,23,0.32363168794328057,9019673,8975678,1130.0,1161.0
28,7070876242,21,48,0.571734151039001,8765917,8831040,1164.0,1138.0
29,7070820164,27,36,0.3059221199669202,8376696,8255888,1200.0,1256.0
30,7070771576,43,51,0.44566515603065304,8831040,8765917,1140.0,1162.0
31,7070739214,2,31,0.31643551572237105,8376696,8255888,1202.0,1254.0
32,7070662255,12,33,0.7070295959885451,8255888,8376696,1258.0,1198.0
33,7070651186,10,52,0.5733310416882754,8979725,9005165,1189.0,1172.0
34,7070647062,4,30,0.4102857195246773,8980714,9005019,1140.0,1174.0
35,7070605688,25,32,0.44467427160516204,9005165,8979725,1175.0,1186.0
36,7070604494,33,13,0.6030460072402106,8574561,5,1203.0,1167.0
37,7070541673,25,41,0.5788915323458401,8979725,9005165,1189.0,1171.0
38,7070532716,44,15,0.37387451795452264,5,8574561,1163.0,1206.0
39,7070486535,39,17,0.5688660795936308,8765917,8829924,1171.0,1154.0
40,7070477106,34,39,0.6118568010510109,8574561,5,1204.0,1166.0
41,7070454266,21,30,0.44757098621667546,8829924,8765917,1156.0,1168.0
42,7070442139,13,43,0.4855116064928724,7917893,8360138,1138.0,1150.0
43,7070408727,5,42,0.14239333040019897,8936210,726228,1024.0,1228.0
44,7070405817,11,35,0.5040287808749173,7917893,8360138,1141.0,1148.0
45,7070364326,14,49,0.1473835903827736,8936210,726228,1025.0,1227.0
46,7070295428,13,34,0.14480363308005206,8261882,39,1128.0,1263.0
47,7070257909,37,19,0.8515803966320143,39,8261882,1263.0,1129.0
48,7070197632,17,40,0.19054649147403235,8376426,8260983,1137.0,1227.0
49,7070152553,15,34,0.19619522620821228,8376426,8260983,1138.0,1225.0
50,7070135472,33,14,0.5379411908002263,8291895,8605863,1287.0,1273.0
51,7070134286,47,22,0.5609717757032435,7234600,8944364,1137.0,1117.0
52,7070129589,36,10,0.5499483408809447,8686786,8856662,1141.0,1110.0
53,7070081575,13,43,0.45868087128247836,8944364,7234600,1120.0,1134.0
54,7070074583,46,14,0.5215924416105712,8291895,8605863,1285.0,1275.0
55,7069995348,20,43,0.22712387597650374,7300277,8599101,1201.0,1291.0
56,7069991877,40,17,0.6731060628102219,8944337,8261648,1211.0,1158.0
57,7069924207,31,18,0.20514690711982653,7300277,8599101,1196.0,1295.0
58,7069894558,29,22,0.3023979106891781,8261648,8944337,1154.0,1215.0
59,7069881362,49,29,0.6688677656241815,8118197,8856662,1188.0,1114.0
60,7069818576,7,18,0.34341309317753954,8856662,8118197,1116.0,1186.0
61,7069797381,21,15,0.6867108568069255,8944337,8261648,1213.0,1156.0
62,7069761339,41,27,0.7892020474359804,8599101,7300277,1294.0,1198.0
63,7069659608,26,6,0.7203806491021363,2163,7554697,1289.0,1236.0
64,7069557480,31,8,0.7109523187734372,2163,7554697,1287.0,1238.0
65,7069461885,52,53,0.6578134562470965,9005165,8831040,1190.0,1142.0
66,7069413738,23,44,0.7348624977116092,2163,7554697,1291.0,1234.0
67,7069379228,32,38,0.3558051169160299,8831040,9005165,1144.0,1187.0
68,7069322569,32,43,0.5159393817269433,8668460,8261554,1215.0,1214.0
69,7069284059,35,15,0.5061872668220512,8970616,9005165,1186.0,1190.0
70,7069265048,4,25,0.5342611793350154,8668460,8261554,1218.0,1211.0
71,7069228625,15,19,0.5153498558894479,9005165,8970616,1193.0,1182.0
72,7069214260,47,36,0.5723775012166724,9005019,8360138,1171.0,1150.0
73,7069166114,18,44,0.3092624229764954,8525778,8597976,1217.0,1278.0
74,7069159831,13,38,0.44324313893560785,8360138,9005019,1152.0,1169.0
75,7069104590,14,49,0.319256671089322,8525778,8597976,1219.0,1276.0
76,7069103963,16,22,0.4954720307190279,8572181,8980714,1142.0,1138.0
77,7069050573,42,27,0.47623209728192717,8572181,8980714,1139.0,1140.0
78,7069032439,58,44,0.7429729291013313,8829924,8607589,1164.0,1087.0
79,7069015073,23,23,0.466833345405264,8214850,8169775,1182.0,1214.0
80,7069006467,21,28,0.4943898258454785,8572181,8980714,1142.0,1138.0
81,7068979993,22,6,0.4460587236447585,8214850,8169775,1178.0,1217.0
82,7068912479,24,39,0.4716185403641415,9019089,8863602,1140.0,1114.0
83,7068879635,9,48,0.4925175327235898,9019089,8863602,1143.0,1110.0
84,7068852387,31,20,0.7301812972391353,8254400,8375259,1241.0,1158.0
85,7068836549,25,17,0.46988168560182453,9019089,8863602,1140.0,1113.0
86,7068811813,23,42,0.7536385767216159,8254400,8375259,1245.0,1153.0
87,7068776009,9,29,0.4262759322040355,8856662,8737621,1119.0,1134.0
88,7068769105,12,26,0.2541452185353458,8375259,8254400,1154.0,1244.0
89,7068732203,31,10,0.5546122022454727,8737621,8856662,1130.0,1122.0
90,7068708763,35,17,0.7724036226352846,8255756,7391077,1273.0,1170.0
91,7068675233,35,7,0.6281238990108482,9005165,8765917,1190.0,1154.0
92,7068635391,9,21,0.23470544819611838,7391077,8255756,1171.0,1272.0
93,7068620520,12,34,0.3869349956537762,8765917,9005165,1156.0,1187.0
94,7068542580,19,55,0.2106495867572009,8935989,9005165,1068.0,1186.0
95,7068539224,14,20,0.6259142313300544,8118197,1061269,1189.0,1151.0
96,7068470476,50,15,0.7814994133467208,9005165,8935989,1185.0,1070.0
97,7068448786,22,33,0.6472081731241026,8118197,1061269,1193.0,1148.0
98,7068352509,22,6,0.6353116155009078,8118197,1061269,1191.0,1150.0
99,7068304431,7,29,0.36535479154772244,8724829,8975678,1125.0,1154.0
100,7068205119,10,16,0.3806315791583733,8724829,8975678,1128.0,1151.0
101,7068023397,33,38,0.36556118546738003,8944440,7422789,1169.0,1205.0
102,7067913409,18,10,0.6210354368425307,7422789,8944440,1202.0,1171.0
103,7067742615,24,38,0.15694067834510472,8607589,9005165,1075.0,1183.0
104,7067718030,23,12,0.5621470031526351,15,726228,1252.0,1230.0
105,7067672390,17,41,0.8695151322824373,9005165,8607589,1189.0,1063.0
106,7067619403,12,26,0.4539126435619725,726228,15,1232.0,1250.0
107,7067586871,28,46,0.15428747628920447,8607589,9005165,1072.0,1188.0
108,7067558728,42,27,0.4960912928723056,8829924,8970616,1168.0,1133.0
109,7067490097,17,31,0.5260204125604384,8970616,8829924,1137.0,1165.0
110,7067474771,44,22,0.5843702091568672,8261500,8574561,1240.0,1206.0
111,7067449926,46,41,0.5642420061925003,8629315,8629318,1136.0,1118.0
112,7067403437,21,44,0.43075566433623647,8574561,8261500,1208.0,1238.0
113,7067396946,18,34,0.4503764985117156,8629318,8629315,1120.0,1134.0
114,7067351040,15,28,0.5680840293812377,8629315,8629318,1137.0,1117.0
115,7067297504,18,15,0.44639031435661336,8629318,8629315,1119.0,1135.0
116,7067278571,11,21,0.2225543781346513,7453020,6209166,1145.0,1257.0
117,7067232931,17,25,0.22964367910450623,7453020,6209166,1147.0,1256.0
118,7067231978,13,37,0.5395058266924213,7917893,8572181,1143.0,1139.0
119,7067218911,40,30,0.35878550505031204,8604954,8607159,1116.0,1167.0
120,7067191482,34,3,0.4398574261448768,8572181,7917893,1136.0,1146.0
121,7067151527,36,24,0.33404624344505074,8604954,8607159,1111.0,1171.0
122,7067140717,33,23,0.5433268772469163,7917893,8572181,1144.0,1138.0
123,7067104864,13,37,0.34685121341804737,8604954,8607159,1113.0,1169.0
124,7067037849,31,34,0.6581543244079018,8606828,8261882,1181.0,1125.0
125,7066983039,26,24,0.31803062684592887,8261882,8606828,1120.0,1185.0
126,7066977295,0,0,0.7061088020404759,8606828,8261882,1189.0,1116.0
127,7066958567,0,0,0.2723323084784105,8261882,8606828,1118.0,1197.0
128,7066838010,22,0,0.7544285473235388,8728920,8376426,1222.0,1140.0
129,7066757665,47,43,0.8471102197785847,8829924,8607589,1195.0,1071.0
130,7066723036,26,21,0.7468331061563493,8728920,8376426,1220.0,1141.0
131,7066696654,24,37,0.40347684151690566,36,8588969,1189.0,1220.0
132,7066675787,28,39,0.15679731625077564,8607589,8829924,1072.0,1194.0
133,7066589527,23,22,0.5814311799033622,8588969,36,1218.0,1191.0
134,7066564803,36,34,0.14554357294299003,8607589,9005165,1073.0,1187.0
135,7066449051,60,33,0.8505826403229803,9005165,8607589,1186.0,1074.0
136,7066416318,33,38,0.46782388157286614,8255888,7119388,1260.0,1275.0
137,7066363958,17,53,0.3940543596338052,8829924,9005165,1161.0,1183.0
138,7066274641,17,24,0.4853901909187809,8255888,7119388,1263.0,1273.0
139,7066261627,39,18,0.5686468877450774,9005165,8829924,1172.0,1163.0
140,7066137827,15,30,0.5338706712819831,7119388,8255888,1275.0,1260.0
141,7066019253,13,36,0.48416627462554196,8376696,7422789,1201.0,1200.0
142,7065901175,40,32,0.4974052336893391,7422789,8376696,1197.0,1203.0
143,7065843648,7,18,0.516356796729581,7422789,8376696,1200.0,1200.0
144,7065799100,58,66,0.4775229365901821,8629005,8629315,1126.0,1133.0
145,7065729838,43,30,0.5063202772730013,8629315,8629005,1130.0,1128.0
146,7065714063,23,22,0.26460122992581003,5,6209166,1167.0,1255.0
147,7065665756,47,34,0.4839490836465671,8629005,8629324,1126.0,1131.0
148,7065629787,15,25,0.2733102645271679,5,6209166,1169.0,1253.0
149,7065625467,12,31,0.5335080153615884,8629324,8629005,1133.0,1123.0
150,7065572837,30,35,0.48226392908511573,8629005,8629324,1126.0,1131.0
151,7065518657,29,4,0.7514681109234991,15,7453020,1249.0,1148.0
152,7065465969,11,36,0.25689661215722137,7453020,15,1150.0,1247.0
153,7065390097,32,10,0.6967462005685857,8260983,8607159,1223.0,1171.0
154,7065336453,27,28,0.31442547754672845,8607159,8260983,1172.0,1221.0
155,7065261912,37,15,0.8654541492444132,39,8604954,1262.0,1114.0
156,7065208140,13,33,0.13786966929125144,8604954,39,1115.0,1261.0
157,7065133786,32,34,0.40196772369556255,8894818,2586976,1229.0,1264.0
158,7064994432,34,48,0.5833925582074928,2586976,8894818,1262.0,1231.0
159,7064831993,25,38,0.26111619858184554,7300277,8605863,1199.0,1274.0
160,7064712399,16,30,0.2691692964167035,7300277,8605863,1200.0,1273.0
161,7064614961,37,56,0.515056366619953,8765917,8829924,1161.0,1160.0
162,7064507603,29,21,0.6534523329650301,8291895,7554697,1283.0,1236.0
163,7064498551,32,14,0.46437464587341937,8829924,8765917,1157.0,1164.0
164,7064409584,22,36,0.501557266627764,8254145,8244493,1234.0,1233.0
165,7064395256,10,33,0.3580680219748257,7554697,8291895,1237.0,1281.0
166,7064393152,36,25,0.7793699884828215,8979725,8965054,1181.0,1110.0
167,7064303005,36,17,0.4807233536336324,8244493,8254145,1230.0,1236.0
168,7064291441,27,49,0.22785295667360472,8607589,8979725,1111.0,1180.0
169,7064214489,37,16,0.6713614962430298,8597976,8668460,1275.0,1220.0
170,7064152289,20,19,0.33953365669666535,8668460,8597976,1222.0,1273.0
171,7064093578,10,17,0.6824067481373819,8597976,8668460,1277.0,1218.0
172,7064045118,11,29,0.5365760513411881,8169775,8261554,1220.0,1209.0
173,7063997159,15,31,0.555290803678565,8169775,8261554,1222.0,1206.0
174,7063957145,16,24,0.46018751235064315,8261554,8169775,1208.0,1220.0
175,7063845370,22,37,0.32510478336134074,7391077,8254400,1173.0,1242.0
176,7063805582,30,37,0.6985944678275259,8254400,7391077,1246.0,1169.0
177,7063771250,21,34,0.31192748659583114,7391077,8254400,1170.0,1244.0
178,7063722709,41,22,0.783666230959813,8255756,7119077,1271.0,1177.0
179,7063718131,49,21,0.5674279531429942,8118197,8740097,1188.0,1157.0
180,7063658447,43,31,0.5512182362608723,8118197,8740097,1186.0,1159.0
181,7063656553,17,34,0.22243979709982598,7119077,8255756,1178.0,1270.0
182,7063570000,9,38,0.4474079120058877,8375259,8118197,1157.0,1184.0
183,7063484513,22,31,0.46421153315045416,8375259,8118197,1159.0,1182.0
184,7063452980,29,21,0.5647492892112687,8740097,8856662,1157.0,1126.0
185,7063366866,25,39,0.5558696365625203,8118197,8375259,1184.0,1156.0
186,7063364998,18,56,0.4534146640466523,8856662,8740097,1129.0,1154.0
187,7063178476,26,5,0.712897991428575,8255888,36,1258.0,1193.0
188,7063056951,15,26,0.29700376973473874,36,8255888,1194.0,1256.0
189,7062856390,20,24,0.35541877027181434,8944440,8588969,1173.0,1216.0
190,7062777073,29,20,0.6318756201646591,8588969,8944440,1214.0,1175.0
191,7062688665,15,28,0.3303879887311416,5,8261500,1171.0,1236.0
192,7062673813,6,27,0.2448168500057517,8935989,9005165,1083.0,1176.0
193,7062636662,38,11,0.7458766206418165,9005165,8935989,1174.0,1085.0
194,7062631378,45,34,0.30702559381107797,5,8261500,1166.0,1240.0
195,7062573863,33,14,0.6823295575746182,8261500,5,1238.0,1168.0
196,7062487039,9,30,0.11641164369058288,8936210,6209166,1026.0,1253.0
197,7062456268,20,41,0.6777329984007712,8606828,8376426,1191.0,1138.0
198,7062455956,12,23,0.12001244648840426,8936210,6209166,1028.0,1252.0
199,7062420471,5,34,0.7008097364374459,8606828,8376426,1195.0,1134.0
200,7062379257,10,41,0.3092662822768182,8376426,8606828,1135.0,1193.0
201,7062232769,11,34,0.3696936324854375,2586976,2163,1264.0,1289.0
202,7062222452,12,26,0.4236718782824638,8724829,8741396,1130.0,1149.0
203,7062175097,12,32,0.38348871878713986,2586976,2163,1266.0,1287.0
204,7062169573,16,25,0.4412794324329603,8724829,8741396,1132.0,1146.0
205,7062083716,16,46,0.7156538414615528,8599101,8894818,1297.0,1227.0
206,7062075427,40,26,0.5402590224109688,8741396,8724829,1143.0,1135.0
207,7061993531,17,30,0.29345463494832436,8894818,8599101,1228.0,1296.0
208,7061990514,38,28,0.4371217202740604,8724829,8741396,1132.0,1146.0
209,7061966777,0,0,0.4136680235929606,8724829,8741396,1128.0,1150.0
210,7061889950,31,21,0.27087876646748377,8894818,8599101,1224.0,1300.0
211,7061846310,31,40,0.6105741807811232,8741396,8724829,1153.0,1124.0
212,7061776682,20,46,0.38921322852324647,7554697,8605863,1239.0,1271.0
213,7061727504,17,37,0.5708714613626565,8687717,8741396,1181.0,1150.0
214,7061632883,35,50,0.6318826569660777,8605863,7554697,1274.0,1236.0
215,7061612204,9,30,0.4465940429846216,8741396,8687717,1152.0,1179.0
216,7061517989,10,20,0.5760264807871052,8687717,8741396,1182.0,1148.0
217,7061493982,21,30,0.38074827289350466,7554697,8605863,1238.0,1272.0
218,7061467462,39,43,0.24505434010528093,8829924,8765917,1099.0,1181.0
219,7061409732,35,13,0.5161870958294152,8244493,8525778,1227.0,1221.0
220,7061400168,42,16,0.22052549912634478,8829924,8765917,1094.0,1185.0
221,7061388238,41,24,0.48277696612917254,8629315,8629324,1127.0,1132.0
222,7061338035,36,28,0.7724712518420804,8765917,8829924,1184.0,1095.0
223,7061331419,25,43,0.5347186014541725,8629324,8629315,1135.0,1125.0
224,7061324359,43,22,0.49895448682934884,8244493,8525778,1225.0,1224.0
225,7061287948,19,33,0.48100688385015455,8629315,8629324,1127.0,1133.0
226,7061231049,19,28,0.39372251057799024,8214850,8254145,1181.0,1234.0
227,7061177167,20,3,0.5910958512031812,8254145,8214850,1232.0,1183.0
228,7061105663,25,37,0.2873132244790463,8261554,8597976,1210.0,1275.0
229,7061062834,35,14,0.7037169824167123,8597976,8261554,1274.0,1211.0
230,7060989164,36,19,0.6069333940282172,7391077,1061269,1168.0,1152.0
231,7060944921,33,35,0.6296844230803867,7391077,1061269,1172.0,1149.0
232,7060907395,11,30,0.38400776251011604,1061269,7391077,1151.0,1169.0
233,7060869703,38,19,0.8004221140095276,8255756,8375259,1269.0,1157.0
234,7060836965,25,6,0.794671257612604,8255756,8375259,1268.0,1158.0
235,7060741867,28,21,0.18268543807662518,8375259,8255756,1153.0,1272.0
236,7060645599,20,17,0.7845500587523309,8254400,8702318,1243.0,1134.0
237,7060573198,9,35,0.22203516115602384,8702318,8254400,1135.0,1242.0
238,7060527011,35,17,0.5281459328433691,8687717,8975678,1179.0,1153.0
239,7060470143,20,41,0.8015003126641116,8254400,8702318,1246.0,1130.0
240,7060437733,29,18,0.508021784912539,8687717,8975678,1176.0,1156.0
241,7060309811,30,11,0.5386804449610003,7422789,8724984,1197.0,1192.0
242,7060276946,32,13,0.5686206420858366,8970616,9017636,1130.0,1124.0
243,7060209585,23,11,0.5210809299642454,7422789,8724984,1194.0,1194.0
244,7060179498,40,35,0.45180219993471726,9017636,8970616,1126.0,1127.0
245,7060175662,13,25,0.6210285169911463,8741396,8724829,1152.0,1120.0
246,7060097169,17,36,0.5017666156154632,9005165,8765917,1167.0,1149.0
247,7060096979,22,32,0.27328094423363725,8376696,7119388,1202.0,1274.0
248,7060072499,30,7,0.35362925295737013,8724829,8741396,1116.0,1156.0
249,7060032019,6,29,0.52283522467367,9005165,8765917,1170.0,1145.0
250,7059972690,32,19,0.25028878230286755,8376696,7119388,1198.0,1278.0
251,7059940329,28,48,0.2943735516789935,8765917,9005165,1108.0,1205.0
252,7059915471,7,20,0.2581003550032892,8376696,7119388,1199.0,1276.0
253,7059729549,24,47,0.5244327458074893,8629318,8629315,1132.0,1124.0
254,7059702931,11,36,0.48644255784787405,8629315,8629318,1127.0,1131.0
255,7059666377,32,38,0.5309340797622487,8629318,8629315,1133.0,1124.0
256,7059637065,31,26,0.5558833314812502,726228,8574561,1230.0,1211.0
257,7059592788,17,29,0.601055866490808,39,8260983,1264.0,1217.0
258,7059592449,33,11,0.5390219105236005,726228,8574561,1227.0,1213.0
259,7059548356,20,22,0.37619180838509303,8260983,39,1213.0,1267.0
260,7059531606,12,36,0.39044601749910834,8260983,39,1216.0,1265.0
261,7059488354,12,19,0.3674347502486657,8260983,39,1212.0,1268.0
262,7059430556,29,22,0.6233158336112008,8728920,8607159,1218.0,1174.0
263,7059393993,35,16,0.5263787554267185,8740097,8686786,1148.0,1146.0
264,7059381566,35,11,0.609538768861026,8728920,8607159,1216.0,1176.0
265,7059357922,37,10,0.4531669693314426,8686786,8740097,1143.0,1151.0
266,7059272585,53,18,0.5814555051852762,8740097,8686786,1149.0,1124.0
267,7059257743,18,45,0.5311154577294073,2163,8599101,1290.0,1297.0
268,7059184819,6,24,0.5513925135134785,2163,8599101,1293.0,1294.0
269,7059094163,41,26,0.5261245852163408,8687717,8598633,1173.0,1165.0
270,7059041124,22,30,0.4762146955639608,2586976,8291895,1269.0,1279.0
271,7058993702,23,33,0.492552534762534,8598633,8687717,1167.0,1171.0
272,7058940576,23,32,0.49316600498674945,2586976,8291895,1271.0,1277.0
273,7058869477,23,17,0.4730339738810768,8741396,8598633,1152.0,1170.0
274,7058760561,32,21,0.36988004600384006,7300277,8894818,1197.0,1230.0
275,7058758104,33,38,0.4927386986093767,8741396,8598633,1155.0,1167.0
276,7058710092,35,65,0.3785169872397369,9017636,8829924,1133.0,1178.0
277,7058648693,20,26,0.5283770544947026,8598633,8741396,1170.0,1152.0
278,7058643885,38,5,0.6070602852604142,8829924,9017636,1176.0,1135.0
279,7058640260,22,38,0.652554965907673,8894818,7300277,1233.0,1194.0
280,7058609033,20,45,0.4957981810953679,8525778,8254145,1226.0,1230.0
281,7058554478,33,44,0.4365653353122495,8765917,8829924,1152.0,1173.0
282,7058526675,29,15,0.4865696477982461,8254145,8525778,1227.0,1229.0
283,7058502157,42,11,0.546932486766972,8829924,8765917,1171.0,1155.0
284,7058449471,32,11,0.49924384019317036,8261554,8214850,1209.0,1186.0
285,7058449048,42,15,0.4324390010511179,8765917,8829924,1151.0,1173.0
286,7058443823,6,36,0.6950099395225171,8975678,8724829,1160.0,1112.0
287,7058421798,0,0,0.6827731513978311,8975678,8724829,1158.0,1113.0
288,7058389786,28,7,0.4811404128933082,8214850,8261554,1182.0,1211.0
289,7058328959,15,39,0.5001307972797868,8214850,8261554,1185.0,1209.0
290,7058259656,35,15,0.5001671046714979,8244493,8668460,1222.0,1220.0
291,7058204196,29,50,0.4822338336137645,8244493,8668460,1220.0,1223.0
292,7058083624,42,21,0.4988334523339554,8118197,7119077,1182.0,1181.0
293,7058049541,8,28,0.516687390298415,8118197,7119077,1184.0,1178.0
294,7057990641,18,38,0.5005799542335059,7119077,8118197,1181.0,1182.0
295,7057900789,40,33,0.6075702552337028,8740097,8604954,1146.0,1107.0
296,7057891741,33,14,0.630689630616138,7391077,8702318,1167.0,1107.0
297,7057844562,40,28,0.3968490536513014,9017636,8765917,1129.0,1171.0
298,7057833793,25,55,0.4083672784632746,8604954,8740097,1109.0,1144.0
299,7057820987,11,28,0.38556577532871583,8702318,7391077,1109.0,1164.0
300,7057703556,31,67,0.6123102487653198,8765917,9017636,1174.0,1116.0
301,7057692699,21,38,0.21448227627038863,1061269,8254400,1152.0,1245.0
302,7057598159,43,15,0.4255447689618108,8376696,8588969,1196.0,1217.0
303,7057581145,22,38,0.22047693431391202,1061269,8254400,1153.0,1244.0
304,7057493428,26,18,0.5587121937612711,8588969,8376696,1214.0,1198.0
305,7057485415,12,38,0.2004432443795644,8935989,9005165,1073.0,1201.0
306,7057429379,50,14,0.7928899471632733,9005165,8935989,1200.0,1074.0
307,7057329154,8,44,0.40551127605533466,9005058,8741396,1106.0,1149.0
308,7057305063,41,44,0.42059484786996926,8376696,8588969,1195.0,1217.0
309,7057170466,44,26,0.5758907114460229,8741396,9005058,1146.0,1109.0
310,7057147873,34,19,0.5604429011537537,36,8944440,1192.0,1177.0
311,7057025055,6,35,0.6837606192412606,8687717,8724829,1172.0,1109.0
312,7057000328,21,30,0.5815390704636323,36,8944440,1195.0,1174.0
313,7056986111,32,20,0.31464872702321367,8607589,8979725,1113.0,1139.0
314,7056892989,39,18,0.6719010591285666,8687717,8724829,1170.0,1111.0
315,7056881148,8,30,0.4341751055465555,8944440,36,1176.0,1193.0
316,7056785349,31,10,0.3028759761093427,8724829,8687717,1106.0,1174.0
317,7056019734,54,14,0.6436039319900838,8118197,8604954,1180.0,1116.0
318,7055938786,29,11,0.6301462909910976,8118197,8604954,1178.0,1118.0
319,7054559440,10,36,0.5124948346317367,2443375,8629318,1129.0,1125.0
320,7054507524,50,36,0.47016274420794446,8629318,2443375,1123.0,1131.0
321,7054195135,9,38,0.404482754627459,8737621,8118197,1114.0,1176.0
322,7054133299,20,42,0.4212410911314157,8737621,8118197,1117.0,1174.0
323,7054025101,29,14,0.4762183083746101,8737621,8686786,1113.0,1148.0
324,7053972092,21,34,0.3718021702844625,9005058,8687717,1107.0,1172.0
325,7053933228,40,11,0.4536705767715489,8737621,8686786,1109.0,1151.0
326,7053837595,35,27,0.3449326398260608,9005058,8687717,1102.0,1175.0
327,7053823398,28,48,0.4733317993281847,8737621,8686786,1112.0,1148.0
328,7053713325,16,48,0.3595680405421129,9005058,8687717,1104.0,1173.0
329,7053633769,21,60,0.42291617983112517,8765917,8970616,1161.0,1169.0
330,7053560429,11,34,0.6026134441128727,8970616,8765917,1173.0,1157.0
331,7053483189,26,41,0.4148842597811434,8765917,8970616,1160.0,1170.0
332,7053371508,17,51,0.5716077071410577,8829924,8765917,1189.0,1156.0
333,7053278490,59,43,0.5546080893700798,8829924,8765917,1187.0,1159.0
334,7053216219,48,28,0.42333297430255423,8765917,8829924,1155.0,1190.0
335,7052322243,14,31,0.5684929576943072,8598633,8741396,1173.0,1143.0
336,7052216195,17,17,0.408045641453588,8741396,8598633,1139.0,1176.0
337,7052022276,45,66,0.39218137361529304,8829924,8970616,1160.0,1167.0
338,7051917385,48,48,0.36661936711808796,8829924,8970616,1156.0,1171.0
339,7051828483,33,20,0.6180499807637556,8970616,8829924,1168.0,1158.0
340,7051429833,46,32,0.5468406886388493,2443375,8629324,1135.0,1121.0
341,7051396979,18,37,0.4684491939428693,8629324,2443375,1123.0,1133.0
342,7050951045,34,16,0.6720935513031022,8118197,8740972,1172.0,1091.0
343,7050928767,0,0,0.6595010450456902,8118197,8740972,1170.0,1093.0
344,7050827921,13,56,0.3537335758240948,8740972,8118197,1095.0,1169.0
345,7050785889,48,45,0.6090509161330817,9005165,8765917,1191.0,1147.0
346,7050678322,34,10,0.3836319633587334,8765917,9005165,1143.0,1192.0
347,7050531941,34,18,0.5043569375114609,8598633,8687717,1173.0,1173.0
348,7050406416,36,25,0.4503405188927381,8970616,9005165,1164.0,1208.0
349,7050379372,18,36,0.5154435768318103,8687717,8598633,1176.0,1170.0
350,7050316595,17,32,0.573025897195484,9005165,8970616,1211.0,1160.0
351,7050133521,40,30,0.43736816089874986,8629315,2443375,1117.0,1135.0
352,7050071500,31,23,0.5479292185372728,2443375,8629315,1133.0,1119.0
353,7050002591,52,32,0.43362606914518176,8629315,2443375,1116.0,1136.0
354,7049470181,18,40,0.4201312044217508,8686786,8118197,1138.0,1167.0
355,7049401082,36,16,0.5647213564335859,8118197,8686786,1164.0,1140.0
356,7048939063,33,14,0.5801793455999645,8765917,9017636,1163.0,1126.0
357,7048831994,31,39,0.43700148426372065,9017636,8765917,1128.0,1161.0
358,7048825669,15,27,0.2933490665549974,8724829,8975678,1103.0,1156.0
359,7048737825,14,49,0.5255578403617718,8765917,9017636,1137.0,1125.0
360,7048733086,5,25,0.30502520686647927,8724829,8975678,1104.0,1154.0
361,7048577358,40,30,0.2773685575121143,8724829,8975678,1100.0,1158.0
362,7048560122,35,31,0.7394123568088675,9005165,8765917,1212.0,1124.0
363,7048481187,38,50,0.7550049046511558,9005165,8765917,1216.0,1124.0
364,7048408244,47,36,0.621793432392061,8893837,8893825,1145.0,1122.0
365,7048407717,16,46,0.2531578194716344,8765917,9005165,1125.0,1214.0
366,7048348819,31,43,0.394170295077124,8893825,8893837,1124.0,1142.0
367,7048270995,11,61,0.601032949955298,8970616,8829924,1147.0,1136.0
368,7048216116,29,16,0.5364854324662733,8829924,8970616,1174.0,1139.0
